RouteUID,RouteNameZh,Direction,StopSequence,StopUID,StopNameZh
TPE10417,忠孝幹線,0,39,TPE36059,臺北科技大學(忠孝)
TPE10417,忠孝幹線,0,40,TPE36060,正義郵局
TPE10417,忠孝幹線,0,41,TPE36061,懷生國中
TPE10417,忠孝幹線,0,42,TPE36063,頂好市場
TPE10417,忠孝幹線,0,43,TPE36064,捷運忠孝敦化站
TPE10417,忠孝幹線,0,44,TPE36065,阿波羅大廈
TPE10417,忠孝幹線,0,45,TPE36066,交通部觀光署
TPE10417,忠孝幹線,0,46,TPE36067,捷運國父紀念館站(忠孝)
TPE10417,忠孝幹線,0,47,TPE36068,聯合報
TPE10417,忠孝幹線,0,48,TPE36069,捷運市政府站
TPE10417,忠孝幹線,0,49,TPE36070,市立工農
TPE10417,忠孝幹線,0,50,TPE36071,捷運永春站(忠孝)
TPE10417,忠孝幹線,0,51,TPE36072,捷運永春站(松山)
TPE10417,忠孝幹線,0,52,TPE36073,雙永國小
TPE10417,忠孝幹線,0,53,TPE36074,永吉松山路口
TPE10417,忠孝幹線,0,54,TPE36075,松山車站(松山)
TPE10417,忠孝幹線,1,1,TPE36077,虎林街口
TPE10417,忠孝幹線,1,2,TPE36078,永吉國中
TPE10417,忠孝幹線,1,3,TPE36079,松隆路口
TPE10417,忠孝幹線,1,4,TPE36080,松山高中(松隆)
TPE10417,忠孝幹線,1,5,TPE36081,聯合報
TPE10417,忠孝幹線,1,6,TPE36082,捷運國父紀念館站(忠孝)
TPE10417,忠孝幹線,1,7,TPE36083,交通部觀光署
TPE10417,忠孝幹線,1,8,TPE36084,阿波羅大廈
TPE10417,忠孝幹線,1,9,TPE36085,捷運忠孝敦化站
TPE10417,忠孝幹線,1,10,TPE36086,頂好市場
TPE10417,忠孝幹線,1,11,TPE36087,捷運忠孝復興站
TPE10417,忠孝幹線,1,12,TPE36088,正義郵局
TPE10417,忠孝幹線,1,13,TPE36089,臺北科技大學(忠孝)
TPE10417,忠孝幹線,1,14,TPE36090,忠孝國小
TPE10417,忠孝幹線,1,15,TPE36091,華山文創園區
TPE10417,忠孝幹線,1,16,TPE36092,捷運善導寺站
TPE10417,忠孝幹線,1,17,TPE36093,臺北車站(忠孝)
TPE10417,忠孝幹線,1,18,TPE36094,重安街口
TPE10417,忠孝幹線,1,19,TPE36095,三重中學
TPE10417,忠孝幹線,1,20,TPE36096,三重國民運動中心
TPE10417,忠孝幹線,1,21,TPE36097,集美國小
TPE10417,忠孝幹線,1,22,TPE36098,菜寮(重新路)
TPE10417,忠孝幹線,1,23,TPE36099,捷運菜寮站
TPE10417,忠孝幹線,1,24,TPE56960,中山藝術公園
TPE10417,忠孝幹線,1,25,TPE36100,大同路口
TPE10417,忠孝幹線,1,26,TPE36101,正義重新路口
TPE10417,忠孝幹線,1,27,TPE36102,長元西街口
TPE10417,忠孝幹線,1,28,TPE36103,長壽西街口
TPE10417,忠孝幹線,1,29,TPE36104,三安里
TPE10417,忠孝幹線,1,30,TPE36105,龍門路口
TPE10417,忠孝幹線,1,31,TPE36106,德林寺(三和路)
TPE10417,忠孝幹線,1,32,TPE36108,厚德派出所
TPE10417,忠孝幹線,1,33,TPE36109,格致中學(三和路)
TPE10417,忠孝幹線,1,34,TPE36110,三和國中
TPE10417,忠孝幹線,1,35,TPE129829,捷運三和國中站
TPE10417,忠孝幹線,1,36,TPE36111,建和新村
TPE10417,忠孝幹線,1,37,TPE36112,幸福市場
TPE10417,忠孝幹線,1,38,TPE36113,捷運徐匯中學站
TPE10417,忠孝幹線,1,39,TPE36114,民和公寓
TPE10417,忠孝幹線,1,40,TPE36115,溪墘
TPE10417,忠孝幹線,1,41,TPE36116,蘆洲派出所
TPE10417,忠孝幹線,1,42,TPE36117,蘆洲監理站(中正路)
TPE10417,忠孝幹線,1,43,TPE36118,蘆洲國小
TPE10417,忠孝幹線,1,44,TPE36119,中原公寓
TPE10417,忠孝幹線,1,45,TPE36120,空中大學(中正路)
TPE10417,忠孝幹線,1,46,TPE36121,王爺廟口
TPE10417,忠孝幹線,1,47,TPE36122,蘆洲總站
TPE10419,232快,0,1,TPE36133,蘆洲總站
TPE10419,232快,0,2,TPE36134,王爺廟口
TPE10419,232快,0,3,TPE36135,空中大學(中正路)
TPE10419,232快,0,4,TPE36136,中原公寓
TPE10419,232快,0,5,TPE36137,蘆洲國小
TPE10419,232快,0,6,TPE36138,蘆洲監理站
TPE10419,232快,0,7,TPE36139,蘆洲派出所
TPE10419,232快,0,8,TPE36140,溪墘
TPE10419,232快,0,9,TPE36141,捷運徐匯中學站
TPE10419,232快,0,10,TPE36142,徐匯中學
TPE10419,232快,0,11,TPE36143,幸福市場
TPE10419,232快,0,12,TPE36144,建和新村
TPE10419,232快,0,13,TPE192788,捷運三和國中站
TPE10419,232快,0,14,TPE36145,三和國中
TPE10419,232快,0,15,TPE36146,格致中學(三和路)
TPE10419,232快,0,17,TPE36148,正義郵局
TPE10419,232快,0,18,TPE36149,懷生國中
TPE10419,232快,0,19,TPE36151,頂好市場
TPE10419,232快,0,20,TPE36152,捷運忠孝敦化站
TPE10419,232快,0,21,TPE36153,阿波羅大廈
TPE10419,232快,0,22,TPE36154,交通部觀光署
TPE10419,232快,0,23,TPE36155,捷運國父紀念館站(忠孝)
TPE10419,232快,0,24,TPE36156,聯合報
TPE10419,232快,0,25,TPE36157,捷運市政府站
TPE10419,232快,0,26,TPE36158,市立工農
TPE10419,232快,0,27,TPE36159,捷運永春站(忠孝)
TPE10419,232快,0,28,TPE36160,捷運永春站(松山)
TPE10419,232快,0,29,TPE36161,雙永國小
TPE10419,232快,0,30,TPE36162,永吉松山路口
TPE10419,232快,0,31,TPE36163,松山車站(松山)
TPE10419,232快,1,1,TPE36164,松山車站(松山)
TPE10419,232快,1,2,TPE36165,虎林街口
TPE10419,232快,1,3,TPE36166,永吉國中
TPE10419,232快,1,4,TPE36167,松隆路口
TPE10419,232快,1,5,TPE36168,松山高中(松隆)
TPE10419,232快,1,6,TPE36169,聯合報
TPE10419,232快,1,7,TPE36170,捷運國父紀念館站(忠孝)
TPE10419,232快,1,8,TPE36171,交通部觀光署
TPE10419,232快,1,9,TPE36172,阿波羅大廈
TPE10419,232快,1,10,TPE36173,捷運忠孝敦化站
TPE10419,232快,1,11,TPE36174,頂好市場
TPE10419,232快,1,12,TPE36175,捷運忠孝復興站
TPE10419,232快,1,13,TPE36176,正義郵局
TPE10419,232快,1,15,TPE36177,厚德派出所
TPE10419,232快,1,16,TPE36178,格致中學(三和路)
TPE10419,232快,1,17,TPE36179,三和國中
TPE10419,232快,1,18,TPE192789,捷運三和國中站
TPE10419,232快,1,19,TPE36180,建和新村
TPE10419,232快,1,20,TPE36181,幸福市場
TPE10419,232快,1,21,TPE36182,捷運徐匯中學站
TPE10419,232快,1,22,TPE36183,民和公寓
TPE10419,232快,1,23,TPE36184,溪墘
TPE10419,232快,1,24,TPE36185,蘆洲派出所
TPE10419,232快,1,25,TPE36186,蘆洲監理站(中正路)
TPE10419,232快,1,26,TPE36187,蘆洲國小
TPE10419,232快,1,27,TPE36188,中原公寓
TPE10419,232快,1,28,TPE36189,空中大學(中正路)
TPE10419,232快,1,29,TPE36190,王爺廟口
TPE10419,232快,1,30,TPE36191,蘆洲總站
TPE10421,紅9,0,1,TPE197878,忠義國小
TPE10421,紅9,0,2,TPE197879,柳堤公園
TPE10421,紅9,0,3,TPE197880,中原公園
TPE10421,紅9,0,4,TPE197881,長榮中原路口
TPE10421,紅9,0,5,TPE197882,長榮光明路口
TPE10421,紅9,0,6,TPE197883,永平市場
TPE10421,紅9,0,7,TPE197884,長榮路
TPE10421,紅9,0,8,TPE174176,捷運蘆洲站
TPE10421,紅9,0,9,TPE10553,仁愛國小
TPE10421,紅9,0,10,TPE10555,仁愛街口
TPE10421,紅9,0,11,TPE10557,民族民義街口
TPE10421,紅9,0,12,TPE10559,水河里
TPE10421,紅9,0,13,TPE10561,樓厝一
TPE10421,紅9,0,14,TPE10563,復興路
TPE10421,紅9,0,15,TPE10565,民權路口
TPE10421,紅9,0,16,TPE10567,捷運三民高中站(復興路)
TPE10421,紅9,0,17,TPE196691,蘆洲區公所
TPE10421,紅9,0,18,TPE10571,鷺江國小(三民路)
TPE10421,紅9,0,19,TPE10573,溪墘
TPE10421,紅9,0,20,TPE10575,捷運徐匯中學站(集賢路)
TPE10421,紅9,0,21,TPE10577,尼加拉瓜公園
TPE10421,紅9,0,22,TPE10579,集賢路
TPE10421,紅9,0,23,TPE219735,家樂福
TPE10421,紅9,0,24,TPE58915,分子尾
TPE10421,紅9,0,25,TPE10583,新北高中
TPE10421,紅9,0,26,TPE10585,五華國小
TPE10421,紅9,0,27,TPE10587,重陽橋
TPE10421,紅9,0,28,TPE10589,陽明高中
TPE10421,紅9,0,29,TPE194323,士林區行政中心(中正)
TPE10421,紅9,0,30,TPE10593,士林區行政中心(基河)
TPE10421,紅9,0,31,TPE10595,公教住宅
TPE10421,紅9,0,32,TPE10597,士林市場(銘傳會館)
TPE10421,紅9,0,33,TPE10599,捷運劍潭站(北藝中心)
TPE10421,紅9,1,1,TPE10601,大南路口
TPE10421,紅9,1,2,TPE10603,士商路
TPE10421,紅9,1,3,TPE10605,陽明高中
TPE10421,紅9,1,4,TPE10607,重陽橋
TPE10421,紅9,1,5,TPE10609,五華國小
TPE10421,紅9,1,6,TPE10611,新北高中
TPE10421,紅9,1,7,TPE58916,分子尾
TPE10421,紅9,1,8,TPE10613,五華街口
TPE10421,紅9,1,9,TPE10615,集賢路
TPE10421,紅9,1,10,TPE10617,尼加拉瓜公園
TPE10421,紅9,1,11,TPE10619,捷運徐匯中學站(集賢路)
TPE10421,紅9,1,12,TPE10621,民和公寓
TPE10421,紅9,1,13,TPE10623,溪墘
TPE10421,紅9,1,14,TPE10625,鷺江國小(三民路)
TPE10421,紅9,1,15,TPE10627,捷運三民高中站
TPE10421,紅9,1,16,TPE10629,捷運三民高中站(復興路)
TPE10421,紅9,1,17,TPE10631,民權路口
TPE10421,紅9,1,18,TPE10633,復興路
TPE10421,紅9,1,19,TPE10635,樓厝一
TPE10421,紅9,1,20,TPE10637,民族民義街口
TPE10421,紅9,1,21,TPE10639,仁愛街口
TPE10421,紅9,1,22,TPE10641,仁愛國小
TPE10421,紅9,1,23,TPE174178,民族路口
TPE10421,紅9,1,24,TPE174179,捷運蘆洲站
TPE10421,紅9,1,25,TPE197885,長榮路
TPE10421,紅9,1,26,TPE197886,永平市場
TPE10421,紅9,1,27,TPE197887,長榮光明路口
TPE10421,紅9,1,28,TPE197888,長榮中原路口
TPE10421,紅9,1,29,TPE197889,中原公園
TPE10421,紅9,1,30,TPE197890,柳堤公園
TPE10421,紅9,1,31,TPE197891,忠義國小
TPE10422,617,0,1,TPE182901,泰林仁德路口
TPE10422,617,0,2,TPE182902,環河路口
TPE10422,617,0,3,TPE182904,捷運泰山站
TPE10422,617,0,4,TPE182905,行政院新莊聯合辦公大樓(中平路)
TPE10422,617,0,5,TPE187482,捷運新莊副都心站(中央路)
TPE10422,617,0,6,TPE191768,中信國小
TPE10422,617,0,7,TPE21337,中原路
TPE10422,617,0,8,TPE170269,中原中平路口
TPE10422,617,0,9,TPE21338,中平國中
TPE10422,617,0,10,TPE21339,新莊高中(新莊文藝中心)
TPE10422,617,0,11,TPE152356,新莊高中(幸福路)
TPE10422,617,0,12,TPE21340,中和街口
TPE10422,617,0,13,TPE21341,中港
TPE10422,617,0,14,TPE21342,聯邦社區
TPE10422,617,0,15,TPE152357,中華中原路口
TPE10422,617,0,16,TPE21343,中原路一
TPE10422,617,0,17,TPE21344,頭前國中(中原路)
TPE10422,617,0,18,TPE152358,頭前國中
TPE10422,617,0,19,TPE21345,思源新北大道路口
TPE10422,617,0,20,TPE150956,新北大道思源路口
TPE10422,617,0,21,TPE21346,新北大道化成路口
TPE10422,617,0,22,TPE21347,新北大道中興路口
TPE10422,617,0,23,TPE21348,新北大道中華路口
TPE10422,617,0,24,TPE21349,三重區公所(新北大道)
TPE10422,617,0,25,TPE21350,聯合醫院(三重院區)
TPE10422,617,0,26,TPE21351,大同路口
TPE10422,617,0,27,TPE21353,天台廣場
TPE10422,617,0,28,TPE21352,捷運台北橋站
TPE10422,617,0,29,TPE168606,三重派出所(重新路)
TPE10422,617,0,30,TPE29486,捷運民權西路站
TPE10422,617,0,31,TPE21354,民權中山路口
TPE10422,617,0,32,TPE21355,捷運中山國小站
TPE10422,617,0,33,TPE21356,民權吉林路口
TPE10422,617,0,34,TPE21357,民權松江路口
TPE10422,617,0,35,TPE21358,民權建國路口
TPE10422,617,0,36,TPE29487,民權龍江路口
TPE10422,617,0,37,TPE21359,民權復興路口
TPE10422,617,0,38,TPE21360,民權敦化路口
TPE10422,617,0,39,TPE57977,民權東路口
TPE10422,617,0,40,TPE21361,中華航空
TPE10422,617,0,41,TPE57978,民權公園
TPE10422,617,0,42,TPE21362,民權國小
TPE10422,617,0,43,TPE21363,三民國小
TPE10422,617,0,44,TPE21364,民權大橋
TPE10422,617,0,45,TPE21365,時報廣場
TPE10422,617,0,46,TPE21366,三民國中
TPE10422,617,0,47,TPE21367,內湖行政大樓
TPE10422,617,0,48,TPE21368,國防醫學中心
TPE10422,617,0,49,TPE21369,將軍嶺
TPE10422,617,0,50,TPE21370,方濟中學
TPE10422,617,0,51,TPE21371,成功路三段
TPE10422,617,0,52,TPE21372,湖光市場
TPE10422,617,0,53,TPE21373,捷運內湖站
TPE10422,617,0,54,TPE57945,秀湖
TPE10422,617,0,55,TPE21374,大湖
TPE10422,617,0,56,TPE21375,捷運大湖公園站
TPE10422,617,0,57,TPE29488,大湖公園
TPE10422,617,0,58,TPE21376,黃石公廟
TPE10422,617,0,59,TPE21377,康寧醫院
TPE10422,617,0,60,TPE59474,康寧社區
TPE10422,617,1,1,TPE21378,民權隧道
TPE10422,617,1,2,TPE21379,民權隧道二
TPE10422,617,1,3,TPE59475,民權東路六段(民權敦品)
TPE10422,617,1,4,TPE21380,國防醫學院(網球中心)
TPE10422,617,1,5,TPE56994,三總內湖站
TPE10422,617,1,6,TPE21383,國防醫學中心
TPE10422,617,1,7,TPE138440,福華商場
TPE10422,617,1,8,TPE21384,內湖行政大樓
TPE10422,617,1,9,TPE21385,三民國中
TPE10422,617,1,10,TPE21386,時報廣場
TPE10422,617,1,11,TPE21387,民權大橋
TPE10422,617,1,12,TPE21388,三民國小
TPE10422,617,1,13,TPE21389,民權國小
TPE10422,617,1,14,TPE21390,中華航空
TPE10422,617,1,15,TPE21393,民權敦化路口
TPE10422,617,1,16,TPE21394,民權復興路口
TPE10422,617,1,17,TPE29489,民權龍江路口
TPE10422,617,1,18,TPE21395,民權建國路口
TPE10422,617,1,19,TPE21396,民權松江路口
TPE10422,617,1,20,TPE21397,民權吉林路口
TPE10422,617,1,21,TPE21398,捷運中山國小站
TPE10422,617,1,22,TPE21399,民權中山路口
TPE10422,617,1,23,TPE21400,捷運民權西路站
TPE10422,617,1,24,TPE21401,民權大龍街口
TPE10422,617,1,25,TPE148554,三重派出所(重新路)
TPE10422,617,1,26,TPE21402,捷運台北橋站
TPE10422,617,1,27,TPE21403,天台廣場
TPE10422,617,1,28,TPE21404,大同路口
TPE10422,617,1,29,TPE21405,聯合醫院(三重院區)
TPE10422,617,1,30,TPE21406,三重區公所(新北大道)
TPE10422,617,1,31,TPE21407,新北大道中華路口
TPE10422,617,1,32,TPE21408,新北大道重光街口
TPE10422,617,1,33,TPE21409,新北大道化成路口
TPE10422,617,1,34,TPE21410,思源新北大道路口
TPE10422,617,1,35,TPE148744,頭前國中
TPE10422,617,1,36,TPE21411,頭前國中(中原路)
TPE10422,617,1,37,TPE21412,中原路一
TPE10422,617,1,38,TPE152359,中華中原路口
TPE10422,617,1,39,TPE21413,聯邦社區
TPE10422,617,1,40,TPE21414,中港
TPE10422,617,1,41,TPE21415,中和街口
TPE10422,617,1,42,TPE152360,新莊高中(幸福路)
TPE10422,617,1,43,TPE21416,新莊高中(新莊文藝中心)
TPE10422,617,1,44,TPE21417,中平國中
TPE10422,617,1,45,TPE21418,中原路
TPE10422,617,1,46,TPE191769,中信國小
TPE10422,617,1,47,TPE187483,捷運新莊副都心站(中央路)
TPE10422,617,1,48,TPE182906,行政院新莊聯合辦公大樓(中平路)
TPE10422,617,1,49,TPE185163,捷運泰山站
TPE10422,617,1,50,TPE182907,捷運泰山站(泰林路)
TPE10422,617,1,51,TPE182908,環河路口
TPE10422,617,1,52,TPE182909,泰林仁德路口
TPE10423,622,0,1,TPE181382,泰林仁德路口
TPE10423,622,0,2,TPE181383,環河路口
TPE10423,622,0,3,TPE181385,捷運泰山站
TPE10423,622,0,4,TPE181386,行政院新莊聯合辦公大樓(中平路)
TPE10423,622,0,5,TPE181387,捷運新莊副都心站(中央路)
TPE10423,622,0,6,TPE181388,中港大排願景館
TPE10423,622,0,7,TPE181389,中華昌和街口
TPE10423,622,0,8,TPE21442,中原里
TPE10423,622,0,9,TPE21443,中原路
TPE10423,622,0,10,TPE170270,中原中平路口
TPE10423,622,0,11,TPE21444,中平國中
TPE10423,622,0,12,TPE21445,新莊高中(新莊文藝中心)
TPE10423,622,0,13,TPE155592,新莊高中(幸福路)
TPE10423,622,0,14,TPE21446,中和街口
TPE10423,622,0,15,TPE21447,中港
TPE10423,622,0,16,TPE21448,幸福中華路口
TPE10423,622,0,17,TPE21449,幸福新城
TPE10423,622,0,18,TPE21450,幸福思源路口
TPE10423,622,0,19,TPE134738,幸福東路
TPE10423,622,0,20,TPE184009,化成路口
TPE10423,622,0,21,TPE21452,頭前派出所
TPE10423,622,0,22,TPE21453,化成路
TPE10423,622,0,23,TPE21454,金陵女中
TPE10423,622,0,24,TPE21455,中興街口
TPE10423,622,0,25,TPE125298,捷運先嗇宮站
TPE10423,622,0,26,TPE21456,五谷王廟
TPE10423,622,0,27,TPE21457,集美國小
TPE10423,622,0,28,TPE21458,三重國民運動中心
TPE10423,622,0,29,TPE21459,三重中學
TPE10423,622,0,30,TPE222260,新興路
TPE10423,622,0,31,TPE222259,麗寶之星
TPE10423,622,0,32,TPE21461,聯合醫院中興院區
TPE10423,622,0,33,TPE21462,後車站
TPE10423,622,0,34,TPE21463,圓環(重慶)
TPE10423,622,0,35,TPE21464,圓環(南京)
TPE10423,622,0,36,TPE21465,捷運中山站(志仁高中)
TPE10423,622,1,1,TPE21507,捷運中山站(志仁高中)
TPE10423,622,1,2,TPE182116,中山市場
TPE10423,622,1,3,TPE182117,臺北車站(鄭州)
TPE10423,622,1,4,TPE21511,捷運北門站
TPE10423,622,1,5,TPE21512,光明市場
TPE10423,622,1,6,TPE21513,菜寮(重新路)
TPE10423,622,1,7,TPE21514,五谷王廟
TPE10423,622,1,8,TPE125299,捷運先嗇宮站
TPE10423,622,1,9,TPE21515,中興街口
TPE10423,622,1,10,TPE21516,金陵女中
TPE10423,622,1,11,TPE21517,化成路
TPE10423,622,1,12,TPE21518,頭前派出所
TPE10423,622,1,13,TPE184010,化成路口
TPE10423,622,1,14,TPE134739,幸福東路
TPE10423,622,1,15,TPE21520,幸福思源路口
TPE10423,622,1,16,TPE21521,幸福新城
TPE10423,622,1,17,TPE21522,幸福中華路口
TPE10423,622,1,18,TPE21523,中港
TPE10423,622,1,19,TPE21524,中和街口
TPE10423,622,1,20,TPE155593,新莊高中(幸福路)
TPE10423,622,1,21,TPE21525,新莊高中(新莊文藝中心)
TPE10423,622,1,22,TPE21526,中平國中
TPE10423,622,1,23,TPE21527,中原路
TPE10423,622,1,24,TPE21528,中原里
TPE10423,622,1,25,TPE181390,中華昌和街口
TPE10423,622,1,26,TPE181391,中港大排願景館
TPE10423,622,1,27,TPE181392,捷運新莊副都心站(中央路)
TPE10423,622,1,28,TPE181393,行政院新莊聯合辦公大樓(中平路)
TPE10423,622,1,29,TPE185164,捷運泰山站
TPE10423,622,1,30,TPE181394,捷運泰山站(泰林路)
TPE10423,622,1,31,TPE181395,環河路口
TPE10423,622,1,32,TPE181396,泰林仁德路口
TPE10431,紅31,0,1,TPE152122,捷運大湖公園站
TPE10431,紅31,0,2,TPE152123,大湖
TPE10431,紅31,0,3,TPE152124,金龍里
TPE10431,紅31,0,4,TPE152125,金龍路口
TPE10431,紅31,0,5,TPE152126,貿商三村
TPE10431,紅31,0,6,TPE152127,碧山岩
TPE10431,紅31,0,7,TPE152128,金龍隧道口
TPE10431,紅31,0,8,TPE59790,金龍寺
TPE10431,紅31,0,9,TPE11751,碧湖山莊
TPE10431,紅31,0,10,TPE11753,西湖園
TPE10431,紅31,0,11,TPE11755,麗山高中(環山)
TPE10431,紅31,0,12,TPE11757,麗山新村
TPE10431,紅31,0,13,TPE11759,環山路
TPE10431,紅31,0,14,TPE11761,德明財經科技大學(環山)
TPE10431,紅31,0,15,TPE11763,西湖國中
TPE10431,紅31,0,16,TPE11765,內湖基湖路口
TPE10431,紅31,0,17,TPE11767,基湖路口
TPE10431,紅31,0,18,TPE11769,仁寶大樓
TPE10431,紅31,0,19,TPE11771,瑞光港墘路口
TPE10431,紅31,0,20,TPE11773,瑞光路
TPE10431,紅31,0,21,TPE11775,公館山
TPE10431,紅31,0,22,TPE11777,麗寶大樓
TPE10431,紅31,0,23,TPE11779,時報廣場
TPE10431,紅31,0,24,TPE11781,民權大橋
TPE10431,紅31,0,25,TPE11783,三民國小
TPE10431,紅31,0,26,TPE11785,民權國小
TPE10431,紅31,0,27,TPE11787,中華航空
TPE10431,紅31,0,28,TPE11789,民權敦化路口
TPE10431,紅31,0,29,TPE11791,民權復興路口
TPE10431,紅31,0,30,TPE11793,民權龍江路口
TPE10431,紅31,0,31,TPE11795,民權建國路口
TPE10431,紅31,0,32,TPE11797,民權松江路口
TPE10431,紅31,0,33,TPE11799,民權吉林路口
TPE10431,紅31,0,34,TPE11801,捷運中山國小站
TPE10431,紅31,0,35,TPE11803,民權中山路口
TPE10431,紅31,0,36,TPE11805,捷運民權西路站
TPE10431,紅31,0,37,TPE11807,成淵高中
TPE10431,紅31,0,38,TPE11809,大同分局
TPE10431,紅31,1,1,TPE11811,捷運民權西路站
TPE10431,紅31,1,2,TPE11813,民權中山路口
TPE10431,紅31,1,3,TPE11815,捷運中山國小站
TPE10431,紅31,1,4,TPE11817,民權吉林路口
TPE10431,紅31,1,5,TPE11819,民權松江路口
TPE10431,紅31,1,6,TPE11821,民權建國路口
TPE10431,紅31,1,7,TPE11823,民權龍江路口
TPE10431,紅31,1,8,TPE11825,民權復興路口
TPE10431,紅31,1,9,TPE11827,民權敦化路口
TPE10431,紅31,1,10,TPE11829,民權東路口
TPE10431,紅31,1,11,TPE11831,中華航空
TPE10431,紅31,1,12,TPE11833,民權公園
TPE10431,紅31,1,13,TPE11835,民權國小
TPE10431,紅31,1,14,TPE11837,三民國小
TPE10431,紅31,1,15,TPE11839,民權大橋
TPE10431,紅31,1,16,TPE11841,時報廣場
TPE10431,紅31,1,17,TPE11843,麗寶大樓
TPE10431,紅31,1,18,TPE11845,公館山
TPE10431,紅31,1,19,TPE11847,瑞光路
TPE10431,紅31,1,20,TPE11849,瑞光港墘路口
TPE10431,紅31,1,21,TPE11851,仁寶大樓
TPE10431,紅31,1,22,TPE11853,基湖路口
TPE10431,紅31,1,23,TPE11855,內湖基湖路口
TPE10431,紅31,1,24,TPE11857,西湖國中
TPE10431,紅31,1,25,TPE11859,德明財經科技大學(環山)
TPE10431,紅31,1,26,TPE11861,環山路
TPE10431,紅31,1,27,TPE11863,麗山新村
TPE10431,紅31,1,28,TPE11865,麗山高中(環山)
TPE10431,紅31,1,29,TPE11867,西湖園
TPE10431,紅31,1,30,TPE11869,碧湖山莊
TPE10431,紅31,1,31,TPE59791,金龍寺
TPE10431,紅31,1,32,TPE152129,金龍隧道口
TPE10431,紅31,1,33,TPE152130,碧山岩
TPE10431,紅31,1,34,TPE152131,貿商三村
TPE10431,紅31,1,35,TPE181267,金龍路口
TPE10431,紅31,1,36,TPE152132,秀湖
TPE10431,紅31,1,37,TPE152133,大湖
TPE10431,紅31,1,38,TPE152134,捷運大湖公園站
TPE10432,藍26,0,1,TPE57556,精技大樓
TPE10432,藍26,0,2,TPE202589,東南客運停車場
TPE10432,藍26,0,3,TPE219376,新湖舊宗路口
TPE10432,藍26,0,4,TPE10703,新湖三路口(台北花市)
TPE10432,藍26,0,5,TPE10705,內湖運動公園
TPE10432,藍26,0,6,TPE10707,陽光抽水站
TPE10432,藍26,0,7,TPE10709,金泰公園
TPE10432,藍26,0,8,TPE180073,濱江國中
TPE10432,藍26,0,9,TPE10711,大直美堤花園一
TPE10432,藍26,0,10,TPE10713,大直美堤花園二
TPE10432,藍26,0,11,TPE10715,大直美堤花園三
TPE10432,藍26,0,12,TPE10717,明水路口
TPE10432,藍26,0,13,TPE57557,明水路一
TPE10432,藍26,0,14,TPE150720,大直加油站
TPE10432,藍26,0,15,TPE10721,自強隧道
TPE10432,藍26,0,16,TPE57561,捷運劍南路站
TPE10432,藍26,0,17,TPE10723,美麗華
TPE10432,藍26,0,18,TPE10725,文湖國小
TPE10432,藍26,0,19,TPE10727,治磐新村
TPE10432,藍26,0,20,TPE10729,捷運西湖站
TPE10432,藍26,0,21,TPE10731,恕德家商
TPE10432,藍26,0,22,TPE10733,麗山街
TPE10432,藍26,0,23,TPE10735,捷運港墘站(內湖高工)
TPE10432,藍26,0,24,TPE58896,港墘派出所
TPE10432,藍26,0,25,TPE10739,瑞光路
TPE10432,藍26,0,26,TPE10741,公館山
TPE10432,藍26,0,27,TPE10743,麗寶大樓
TPE10432,藍26,0,28,TPE10745,時報廣場
